"37","CPP22XL ","PURPLE ","0.175&#733; ","0.125&#733; ","1.250&#733; ","1.250&#733; ","10-32 Thread M5 ","500 "," 64.00 ","66.00"
"38","CPP23A ","CLEAR ","0.195&#733; ","0.110&#733; ","0.625&#733; ","0.625&#733; ","10-32 Thread M5 ","500 "," 62.00 ","64.00"
"39","CPP23AWHITE ","WHITE ","0.195&#733; ","0.110&#733; ","0.625&#733; ","0.625&#733; ","10-32 Thread M5 ","500 "," 62.00 ","64.00"
"40","CPP23(4) ","CLEAR ","0.195&#733; ","0.110&#733; ","1.000&#733; ","1.000&#733; ","10-32 Thread M5 ","500 "," 65.00 ","67.00"
"41","CPP23YELLOW ","YELLOW ","0.195&#733; ","0.110&#733; ","1.000&#733; ","1.000&#733; ","10-32 Thread M5 ","500 "," 65.00 ","67.00"
"42","CPP23XL ","YELLOW ","0.195&#733; ","0.110&#733; ","1.250&#733; ","1.250&#733; ","10-32 Thread M5 ","500 "," 70.00 ","72.00"
"43","CPP26 ","CLEAR ","0.197&#733; ","0.110&#733; ","1.000&#733; ","1.000&#733; ","10-32 Thread M5 ","500 "," 65.00 ","67.00"
"44","CPP26GREEN ","GREEN ","0.197&#733; ","0.110&#733; ","1.000&#733; ","1.000&#733; ","10-32 Thread M5 ","500 "," 65.00 ","67.00"
"45","CPP26XL","GREEN","0.197&#733;","0.110&#733;","2.000&#733;","2.000&#733;","10-32 Thread M5","500"," 76.00","79.00"
"1","CPP30 ","CLEAR ","0.218&#733; ","0.130&#733; ","1.000&#733; ","1.000&#733; ","1&frasl;4-20 Thread M6 ","500 "," 63.00 ","65.00"
"2","CPP30PINK ","PINK ","0.218&#733; ","0.130&#733; ","1.000&#733; ","1.000&#733; ","1&frasl;4-20 Thread M6 ","500 "," 63.00 ","65.00"
"3","CPP30XL ","PINK ","0.218&#733; ","0.130&#733; ","2.000&#733; ","2.000&#733; ","1&frasl;4-20 Thread M6 ","500 "," 77.00 ","80.00"
"4","CPP33 ","CLEAR ","0.225&#733; ","0.125&#733; ","1.000&#733; ","1.000&#733; ","7&frasl;32&#733; ","500 "," 64.00 ","66.00"
"5","CPP33XL ","CLEAR ","0.225&#733; ","0.125&#733; ","1.250&#733; ","1.250&#733; ","7&frasl;32&#733; ","500 "," 85.00 ","88.00"
"6","CPP35XL ","PURPLE ","0.244&#733; ","0.165&#733; ","1.250&#733; ","1.250&#733; ","15&frasl;64&#733; ","500 "," 88.00 ","91.00"
"7","CPP37(5) ","CLEAR ","0.257&#733; ","0.130&#733; ","1.000&#733; ","1.000&#733; ","1&frasl;4&#733; ","500 "," 64.00 ","66.00"
"8","CPP40 ","CLEAR ","0.275&#733; ","0.125&#733; ","0.937&#733; ","0.920&#733; ","5&frasl;16-18ThreadM8 ","500 "," 65.00 ","67.00"
"9","CPP40XL ","CLEAR ","0.275&quot; ","0.146&quot; ","2.000&quot; ","2.000&quot; ","5&frasl;16-18ThreadM8 ","500 "," 95.00 ","98.00"
"10","CPP42(6) ","CLEAR ","0.310&#733; ","0.150&#733; ","0.910&#733; ","1.000&#733; ","19&frasl;64&#733; ","500 "," 65.00 ","67.00"
"11","CPP42XL ","CLEAR ","0.315&#733; ","0.186&#733; ","1.250&quot; ","1.250&#733; ","19&frasl;64&#733; ","500 "," 90.00 ","93.00"
"12","CPP42A ","CLEAR ","0.332&#733; ","0.250&#733; ","0.757&#733; ","1.100&#733; ","3&frasl;8-16 Thread ","500 "," 72.00 ","75.00"
"13","CPP42AXL ","CLEAR ","0.332&#733; ","0.250&#733; ","1.500&#733; ","1.500&#733; ","3&frasl;8-16 Thread ","500 "," 156.00 ","161.00"
"14","CPP43 ","CLEAR ","0.335&#733; ","0.157&#733; ","1.000&#733; ","1.000&#733; ","3&frasl;8-16 Thread ","500 "," 76.00 ","79.00"
"15","CPP50 ","CLEAR ","0.350&#733; ","0.193&#733; ","0.881&#733; ","0.925&#733; ","11&frasl;32&#733; ","500 "," 77.00 ","80.00"
"16","CPP50XL ","YELLOW ","0.350&#733; ","0.193&#733; ","2.000&#733; ","2.000&#733; ","11&frasl;32&#733; ","500 "," 86.00 ","89.00"
"17","CPP55(7) ","CLEAR ","0.388&quot; ","0.157&quot; ","1.000&quot; ","1.000&quot; ","3/8&quot; M10 ","250 "," 54.00 ","56.00"
"18","CPP55XL ","CLEAR ","0.388&#733; ","0.204&#733; ","2.000&#733; ","2.000&#733; ","3&frasl;8 M10 ","250 "," 87.00 ","90.00"
"19","CPP60 ","CLEAR ","0.410&#733; ","0.160&#733; ","1.062&#733; ","1.090&#733; ","13&frasl;32&#733; ","250 "," 54.00 ","56.00"
"20","CPP60XL ","GREEN ","0.410&#733; ","0.200&#733; ","2.000&#733; ","2.000&#733; ","13&frasl;32&#733; ","250 "," 89.00 ","92.00"
"21","CPP63 ","CLEAR ","0.414&#733; ","0.157&#733; ","0.525&#733; ","0.755&#733; ","13&frasl;32&#733; ","250 "," 54.00 ","56.00"
"22","CPP63XL ","CLEAR ","0.414&#733; ","0.250&#733; ","1.250&#733; ","1.000&#733; ","13&frasl;32&#733; ","250 "," 95.00 ","98.00"
"23","CPP65XL ","BLUE ","0.437&#733; ","0.300&#733; ","1.500&#733; ","1.500&#733; ","27&frasl;64&#733; ","250 "," 95.00 ","98.00"
"24","CPP66(8) ","CLEAR ","0.441&#733; ","0.200&#733; ","1.000&#733; ","1.000&#733; ","1&frasl;2-13ThreadM12 ","250 "," 55.00 ","57.00"
"25","CPP66XL ","CLEAR ","0.441&#733; ","0.250&#733; ","2.000&#733; ","1.500&#733; ","1&frasl;2-13ThreadM12 ","250 "," 97.00 ","100.00"
"26","CPP67 ","CLEAR ","0.445&#733; ","0.250&#733; ","1.000&#733; ","1.000&#733; ","1&frasl;2-13 Thread ","250 "," 55.00 ","57.00"
"27","CPP70 ","CLEAR ","0.468&#733; ","0.250&#733; ","1.000&#733; ","1.000&#733; ","29&frasl;64&#733; ","250 "," 61.00 ","63.00"
"28","CPP70XL ","BLUE ","0.468&#733; ","0.250&#733; ","2.000&#733; ","2.000&#733; ","29&frasl;64&#733; ","250 "," 98.00 ","101.00"
"29","CPP73(9) ","CLEAR ","0.496&#733; ","0.187&#733; ","1.000&#733; ","1.000&#733; ","15&frasl;32&#733; ","250 "," 64.00 ","66.00"
"30","CPP73XL ","CLEAR ","0.496&quot; ","0.263&quot; ","2.000&quot; ","2.000&quot; ","15/32&quot; ","250 "," 100.00 ","104.00"
"31","CPP74XLYELLOW ","YELLOW ","0.505&#733; ","0.250&#733; ","3.000&quot; ","3.500&quot; ","31&frasl;64&#733; ","50 "," 62.00 ","64.00"
"32","CPP77 ","CLEAR ","0.510&#733; ","0.256&quot; ","0.956&quot; ","1.000&#733; ","1&frasl;2&#733; ","250 "," 72.00 ","75.00"
"33","CPP80(10) ","CLEAR ","0.530&#733; ","0.250&#733; ","1.050&#733; ","1.110&#733; ","33&frasl;64&quot; M14 ","250 "," 85.00 ","88.00"
"34","CPP85 ","CLEAR ","0.571&#733; ","0.303&#733; ","1.000&#733; ","1.000&#733; ","0.550&#733; ","250 "," 88.00 ","91.00"
"35","CPP85XLGREEN ","GREEN ","0.571&#733; ","0.303&#733; ","1.750&quot; ","1.750&quot; ","0.550&quot; ","250 "," 198.00 ","205.00"
"36","CPP87 ","CLEAR ","0.612&#733; ","0.250&#733; ","1.000&#733; ","1.000&#733; ","0.600&#733; ","250 "," 88.00 ","91.00"
"37","CPP87YELLOW ","YELLOW ","0.612&#733; ","0.250&#733; ","1.000&#733; ","1.000&quot; ","0.600&#733; ","250 "," 88.00 ","91.00"
"38","CPP89XL ","CLEAR ","0.612&quot; ","0.325&quot; ","2.000&quot; ","2.000&quot; ","0.600&#733; ","100 "," 88.00 ","91.00"
"39","CPP90(11) ","CLEAR ","0.640&#733; ","0.375&#733; ","1.000&#733; ","1.000&#733; ","5&frasl;8&#733; ","100 "," 56.00 ","58.00"
"40","CPP95 ","CLEAR ","0.700&#733; ","0.375&#733; ","1.250&#733; ","1.250&#733; ","11&frasl;16&#733; ","100 "," 65.00 ","67.00"
"41","CPP95XL ","CLEAR ","0.707&quot; ","0.375&quot; ","2.000&quot; ","2.000&quot; ","11/16&quot; ","100 "," 100.00 ","104.00"
"42","CPP97 ","CLEAR ","0.728&quot; ","0.375&quot; ","1.100&quot; ","1.125&quot; ","11&frasl;16&#733; ","100 "," 72.00 ","75.00"
"43","CPP100(12) ","CLEAR ","0.770&#733; ","0.375&#733; ","0.927&#733; ","1.000&#733; ","3&frasl;4&quot; M20 ","100 "," 76.00 ","79.00"
"44","CPP110XL ","CLEAR ","0.770&#733; ","0.375&#733; ","1.500&#733; ","1.500&#733; ","3&frasl;4&quot; M20 ","50 "," 52.00 ","54.00"
"45","CPP100XL ","CLEAR ","0.770&quot; ","0.408&quot; ","2.000&quot; ","2.000&quot; ","3&frasl;4&quot; M20 ","100 "," 123.00 ","127.00"
"46","CPP107 ","CLEAR ","0.809&quot; ","0.250&quot; ","1.500&quot; ","1.500&#733; ","0.790&#733; ","100 "," 143.00 ","148.00"
"47","CPP105PINK ","PINK ","0.812&quot; ","0.437&quot; ","1.250&quot; ","1.062&#733; ","0.800&#733; ","100 "," 85.00 ","88.00"
"48","CPP110(13) ","CLEAR ","0.896&#733; ","0.375&#733; ","1.000&#733; ","1.000&#733; ","7&frasl;8&#733; ","50 "," 47.00 ","49.00"
"49","CPP120(14) ","CLEAR ","1.020&#733; ","0.375&#733; ","0.970&#733; ","1.000&#733; ","1.000&#733; ","50 "," 55.00 ","57.00"
"50","CPP120XL ","CLEAR ","1.020&#733; ","0.375&#733; ","1.500&#733; ","1.500&#733; ","1.000&#733; ","50 "," 96.00 ","99.00"
"51","CPP122 ","CLEAR ","1.125&#733; ","0.375&#733; ","1.000&#733; ","1.000&#733; ","1.110&quot; ","50 "," 66.00 ","68.00"
"52","CPP125 ","CLEAR ","1.250&#733; ","0.375&#733; ","1.000&#733; ","1.000&#733; ","1.225' ","50 "," 73.00 ","76.00"
"53","CPP130 ","CLEAR ","1.380&#733; ","0.375&#733; ","1.000&#733; ","1.000&#733; ","1.375&#733; ","50 "," 76.00 ","79.00"
"54","CPP130XLGREY","GREY","1.380&#733;","0.732&#733;","1.500&#733;","1.500&#733;","1.375&#733;","50"," 132.00","137.00"
"1","SS-0062 ","36&#733;&times;36&#733; ","1&frasl;16&#733; "," 74.00 ","77.00"
"2","SS-0093 ","36&#733;&times;36&#733; ","3&frasl;32&#733; "," 121.00 ","125.00"
"3","SS-0125 ","36&#733;&times;36&#733; ","1&frasl;8&#733; "," 173.00 ","179.00"
"4","SS-0187 ","36&#733;&times;36&#733; ","3&frasl;16&#733; "," 197.00 ","204.00"
"5","SS-0250","36&#733;&times;36&#733;","1&frasl;4&#733;"," 298.00","308.00"
"1","ASC0062 ","0.062&#733; &times; 50 ft ","White "," 18.00 ","19.00"
"2","ASC02MM ","2mm (0.078&#733;) &times; 50 ft ","White "," 25.00 ","26.00"
"3","ASC0093 ","0.093&#733; &times; 50 ft ","White "," 29.00 ","30.00"
"4","ASC03MM ","3mm (0.118&#733;) &times; 50 ft ","White "," 36.00 ","37.00"
"5","ASC0125 ","0.125&#733; &times; 50 ft ","Black "," 32.00 ","33.00"
"6","ASC0125RUSTY ","0.125&#733; &times; 50 ft ","Rusty "," 34.00 ","35.00"
"7","ASC0187 ","0.187&#733; &times; 50 ft ","White "," 39.00 ","40.00"
"8","ASC0250 ","0.250&#733; &times; 50 ft ","Grey "," 43.00 ","45.00"
"9","ASC0312 ","0.312 &#733; &times; 50 ft ","Red "," 54.00 ","56.00"
"10","ASC0375 ","0.375&#733; &times; 50 ft ","Yellow "," 70.00 ","72.00"
"11","ASC0437 ","0.437&#733; &times; 50 ft ","White "," 86.00 ","89.00"
"12","ASC0500 ","0.500&#733; &times; 25 ft ","Green "," 107.00 ","111.00"
"13","ASC0562 ","0.562&#733; &times; 25 ft ","Black "," 115.00 ","119.00"
"14","ASC0625 ","0.625&#733; &times; 25 ft ","Grey "," 122.00 ","126.00"
"15","ASC0687 ","0.687&#733; &times; 25 ft ","Light Blue "," 137.00 ","142.00"
"16","ASC0750 ","0.750&#733; &times; 25 ft ","White "," 175.00 ","181.00"
"17","ASC0812 ","0.812&#733; &times; 25 ft ","Red "," 182.00 ","188.00"
"18","ASC0875 ","0.875&#733; &times; 25 ft ","Yellow "," 195.00 ","202.00"
"19","ASC0937 ","0.937&#733; &times; 25 ft ","Green "," 207.00 ","214.00"
"20","ASC1000","1.000&#733; &times; 25 ft","Light Blue"," 223.00","231.00"
"1","SQP250 ","Blue ","1/4&quot; Square ","3/8&quot; Square ","5/8&quot; ","250 "," 43.00 ","45.00"
"2","SQP375 ","Purple ","3&frasl;8&#733; Square ","1&frasl;2&#733; Square ","5&frasl;8&#733; ","250 "," 44.00 ","46.00"
"3","SQP500 ","Red ","1&frasl;2&#733; Square ","5&frasl;8&#733; Square ","3&frasl;4&#733; ","250 "," 62.00 ","64.00"
"4","SQP625 ","Green ","5&frasl;8&#733; Square ","3&frasl;4&#733; Square ","3&frasl;4&#733; ","100 "," 44.00 ","46.00"
"5","SQP875 ","Red ","7&frasl;8&#733; Square ","1&#733; Square ","1&#733; ","100 "," 88.00 ","91.00"
"6","SQP937","Blue","15&frasl;16&#733; Square","1-1&frasl;8&#733; Square","1&#733;","100"," 106.00","110.00"
"1","ASP-M3 ","Blue ","0.276&#733; ","0.118&#733; ","0.093&#733; ","500 "," 32.00 ","33.00"
"2","ASP-M4 ","Green ","0.312&#733; ","0.197&#733; ","0.112&#733; ","500 "," 36.00 ","37.00"
"3","ASP-M5 ","Purple ","0.354&#733; ","0.236&#733; ","0.155&#733; ","500 "," 51.00 ","53.00"
"4","ASP-M6 ","Black ","0.400&#733; ","0.253&#733; ","0.188&#733; ","250 "," 32.00 ","33.00"
"5","ASP-M8","White","0.489&#733;","0.324&#733;","0.234&#733;","250"," 41.00","42.00"
"1","CSP99CH ","Clear ","0.031&quot; ","0.125&quot; ","0.625&quot; ","0.375&quot; ","1000 "," 30.00 ","31.00"
"2","CSP100GH ","Green ","0.063&quot; ","0.125&quot; ","0.625&quot; ","0.375&quot; ","1000 "," 31.00 ","32.00"
"3","CSP101PH ","Pink ","0.062&#733; ","0.187&#733; ","0.656&#733; ","0.500&#733; ","1000 "," 32.00 ","33.00"
"4","CSP102BH ","Black ","0.125&#733; ","0.250&#733; ","0.750&#733; ","0.500&#733; ","1000 "," 37.00 ","38.00"
"5","CSP103RH ","Red ","0.188&#733; ","0.344&#733; ","0.625&#733; ","0.500&#733; ","1000 "," 58.00 ","60.00"
"6","CSP104YH ","Yellow ","0.250&#733; ","0.375&#733; ","0.750&#733; ","0.500&#733; ","100 "," 13.00 ","13.00"
"7","CSP105WH ","White ","0.250&#733; ","0.375&#733; ","0.500&#733; ","0.500&#733; ","100 "," 15.00 ","16.00"
"8","CSP00GH ","Green ","0.406&quot; ","0.594&quot; ","1.000&quot; ","0.750&quot; ","100 "," 24.00 ","25.00"
"9","CSP108PH ","Pink ","0.438&quot; ","0.625&quot; ","0.875&quot; ","0.750&quot; ","100 "," 43.00 ","45.00"
"10","CSP0PH ","Pink ","0.500&#733; ","0.656&#733; ","1.000&#733; ","0.750&#733; ","100 "," 30.00 ","31.00"
"11","CSP2RH ","Red ","0.625&quot; ","0.781&quot; ","1.000&quot; ","0.750&quot; ","100 "," 48.00 ","50.00"
"12","CSP3YH ","Yellow ","0.719&quot; ","0.938&quot; ","1.000&quot; ","0.750&quot; ","100 "," 58.00 ","60.00"
"13","CSP4CH","Clear","0.750&quot;","1.000&quot;","1.000&quot;","0.750&quot;","100"," 79.00","82.00"
"1","TTPP-M5 ","Red ","M5 10-24 ","0.173&#733; ","0.252&#733; ","500 "," 45.00 ","47.00"
"2","TTPP-M6 ","Blue ","M6 1/4"" ","0.217&#733; ","0.335&#733; ","500 "," 61.00 ","63.00"
"3","TTPP-224 ","Gray "," ","0.224&#733; ","0.343&#733; ","500 "," 60.00 ","62.00"
"4","TTPP-M8 ","Yellow ","M8 ","0.283&#733; ","0.402&#733; ","500 "," 71.00 ","73.00"
"5","TTPP-M9 ","Orange ","M9 3/8"" ","0.331&#733; ","0.449&#733; ","500 "," 76.00 ","79.00"
"6","TTPP-M10 ","Pink ","M10 ","0.346&#733; ","0.484&#733; ","500 "," 84.00 ","87.00"
"7","TTPP-445","Purple","M12","0.445&#733;","0.560&#733;","250"," 68.00","70.00"
"1","HSHV3/16-044-1.75 ","0.044&#733; ","1.75&#733; ","0.187&#733; ","1,000 "," 33.00 "," 23.00 ","35.00","24.00"
"2","HSHV3/16-044-02 ","0.044&#733; ","2&#733; ","0.187&#733; ","1,000 "," 35.00 "," 25.00 ","37.00","27.00"
"3","HSHV3/16-044-03 ","0.044&#733; ","3&#733; ","0.187&#733; ","1,000 "," 37.00 "," 27.00 ","39.00","29.00"
"4","HSHV3/16-044-04 ","0.044&#733; ","4&#733; ","0.187&#733; ","1,000 "," 38.00 "," 28.00 ","40.00","30.00"
"5","HSHV3/16-044-06 ","0.044&#733; ","6&#733; ","0.187&#733; ","1,000 "," 41.00 "," 30.00 ","44.00","32.00"
"6","HSHV3/16-062-1.75 ","0.062&#733; ","1.75&#733; ","0.187&#733; ","1,000 "," 34.00 "," 25.00 ","36.00","27.00"
"7","HSHV3/16-062-02 ","0.062&#733; ","2&#733; ","0.187&#733; ","1,000 "," 35.00 "," 26.00 ","37.00","28.00"
"8","HSHV3/16-062-02-90 ","0.062&#733; ","2&#733; ","0.187&#733; ","1,000 "," 39.00 "," 30.00 ","42.00","32.00"
"9","HSHV3/16-062-03 ","0.062&#733; ","3&#733; ","0.187&#733; ","1,000 "," 40.00 "," 30.00 ","43.00","32.00"
"10","HSHV3/16-062-04 ","0.062&#733; ","4&#733; ","0.187&#733; ","1,000 "," 43.00 "," 31.00 ","46.00","33.00"
"11","HSHV3/16-062-06 ","0.062&#733; ","6&#733; ","0.187&#733; ","1,000 "," 49.00 "," 33.00 ","52.00","35.00"
"12","HSHV3/16-076-1.75 ","0.076&#733; ","1.75&#733; ","0.187&#733; ","1,000 "," 37.00 "," 29.00 ","39.00","31.00"
"13","HSHV3/16-076-02 ","0.076&#733; ","2&#733; ","0.187&#733; ","1,000 "," 38.00 "," 28.00 ","40.00","30.00"
"14","HSHV3/16-076-03 ","0.076&#733; ","3&#733; ","0.187&#733; ","1,000 "," 41.00 "," 30.00 ","44.00","32.00"
"15","HSHV3/16-076-04 ","0.076&#733; ","4&#733; ","0.187&#733; ","1,000 "," 45.00 "," 32.00 ","48.00","34.00"
"16","HSHV3/16-076-06 ","0.076&#733; ","6&#733; ","0.187&#733; ","1,000 "," 58.00 "," 40.00 ","62.00","43.00"
"17","HSHV1/4-044-1.75 ","0.044&#733; ","1.75&#733; ","0.250&#733; ","1,000 "," 34.00 "," 25.00 ","36.00","27.00"
"18","HSHV1/4-044-02 ","0.044&#733; ","2&#733; ","0.250&#733; ","1,000 "," 35.00 "," 26.00 ","37.00","28.00"
"19","HSHV1/4-044-03 ","0.044&#733; ","3&#733; ","0.250&#733; ","1,000 "," 38.00 "," 28.00 ","40.00","30.00"
"20","HSHV1/4-044-04 ","0.044&#733; ","4&#733; ","0.250&#733; ","1,000 "," 38.00 "," 28.00 ","40.00","30.00"
"21","HSHV1/4-044-06 ","0.044&#733; ","6&#733; ","0.250&#733; ","1,000 "," 43.00 "," 31.00 ","46.00","33.00"
"22","HSHV1/4-062-1.75 ","0.062&#733; ","1.75&#733; ","0.250&#733; ","1,000 "," 35.00 "," 26.00 ","37.00","28.00"
"23","HSHV1/4-062-02 ","0.062&#733; ","2&#733; ","0.250&#733; ","1,000 "," 37.00 "," 27.00 ","39.00","29.00"
"24","HSHV1/4-062-02-90 ","0.062&#733; ","2&#733; ","0.250&#733; ","1,000 "," 42.00 "," 33.00 ","45.00","35.00"
"25","HSHV1/4-062-03-90 ","0.062&#733; ","3&#733; ","0.250&#733; ","1,000 "," 43.00 "," 34.00 ","46.00","36.00"
"26","HSHV1/4-062-03 ","0.062&#733; ","3&#733; ","0.250&#733; ","1,000 "," 41.00 "," 31.00 ","44.00","33.00"
"27","HSHV1/4-062-04-90 ","0.062&#733; ","4&#733; ","0.250&#733; ","1,000 "," 45.00 "," 37.00 ","48.00","39.00"
"28","HSHV1/4-062-04 ","0.062&#733; ","4&#733; ","0.250&#733; ","1,000 "," 45.00 "," 32.00 ","48.00","34.00"
"29","HSHV1/4-062-06-90 ","0.062&#733; ","6&#733; ","0.250&#733; ","1,000 "," 51.00 "," 37.00 ","54.00","39.00"
"30","HSHV1/4-062-06 ","0.062&#733; ","6&#733; ","0.250&#733; ","1,000 "," 50.00 "," 34.00 ","53.00","36.00"
"31","HSHV1/4-076-1.75 ","0.076&#733; ","1.75&#733; ","0.250&#733; ","1,000 "," 38.00 "," 28.00 ","40.00","30.00"
"32","HSHV1/4-076-02 ","0.076&#733; ","2&#733; ","0.250&#733; ","1,000 "," 39.00 "," 29.00 ","42.00","31.00"
"33","HSHV1/4-076-03 ","0.076&#733; ","3&#733; ","0.250&#733; ","1,000 "," 43.00 "," 31.00 ","46.00","33.00"
"34","HSHV1/4-076-04 ","0.076&#733; ","4&#733; ","0.250&#733; ","1,000 "," 48.00 "," 33.00 ","51.00","35.00"
"35","HSHV1/4-076-06 ","0.076&#733; ","6&#733; ","0.250&#733; ","1,000 "," 60.00 "," 45.00 ","64.00","48.00"
"36","HSHV3/8-044-1.75 ","0.044&#733; ","1.75&#733; ","0.375&#733; ","1,000 "," 34.00 "," 25.00 ","36.00","27.00"
"37","HSHV3/8-044-02 ","0.044&#733; ","2&#733; ","0.375&#733; ","1,000 "," 37.00 "," 27.00 ","39.00","29.00"
"38","HSHV3/8-044-03 ","0.044&#733; ","3&#733; ","0.375&#733; ","1,000 "," 38.00 "," 28.00 ","40.00","30.00"
"39","HSHV3/8-044-04 ","0.044&#733; ","4&#733; ","0.375&#733; ","1,000 "," 38.00 "," 28.00 ","40.00","30.00"
"40","HSHV3/8-044-06 ","0.044&#733; ","6&#733; ","0.375&#733; ","1,000 "," 43.00 "," 31.00 ","46.00","33.00"
"41","HSHV3/8-062-1.75 ","0.062&#733; ","1.75&#733; ","0.375&#733; ","1,000 "," 35.00 "," 26.00 ","37.00","28.00"
"42","HSHV3/8-062-02 ","0.062&#733; ","2&#733; ","0.375&#733; ","1,000 "," 37.00 "," 27.00 ","39.00","29.00"
"43","HSHV3/8-062-03","0.062&#733; ","3&#733; ","0.375&#733; ","1,000 "," 38.00 "," 28.00 ","40.00","30.00"
"44","HSHV3/8-062-04 ","0.062&#733; ","4&#733; ","0.375&#733; ","1,000 "," 41.00 "," 31.00 ","44.00","33.00"
"45","HSHV3/8-062-06 ","0.062&#733; ","6&#733; ","0.375&#733; ","1,000 "," 50.00 "," 34.00 ","53.00","36.00"
"46","HSHV3/8-076-1.75 ","0.076&#733; ","1.75&#733; ","0.375&#733; ","1,000 "," 38.00 "," 28.00 ","40.00","30.00"
"47","HSHV3/8-076-02 ","0.076&#733; ","2&#733; ","0.375&#733; ","1,000 "," 39.00 "," 29.00 ","42.00","31.00"
"48","HSHV3/8-076-03 ","0.076&#733; ","3&#733; ","0.375&#733; ","1,000 "," 45.00 "," 32.00 ","48.00","34.00"
"49","HSHV3/8-076-04 ","0.076&#733; ","4&#733; ","0.375&#733; ","1,000 "," 48.00 "," 33.00 ","51.00","35.00"
"50","HSHV3/8-076-06-180 ","0.076&#733; ","6&#733; ","0.375&#733; ","1,000 "," 76.00 "," 58.00 ","81.00","62.00"
"51","HSHV3/8-076-06 ","0.076&#733; ","6&#733; ","0.375&#733; ","1,000 "," 60.00 "," 45.00 ","64.00","48.00"
"52","HSHV7/16-062-04","0.062&#733;","4&#733;","0.187&#733;","1,000"," 90.00"," 78.00","96.00","83.00"
"1","HSQV120-04 ","0.120&#733; ","4&#733; ","1,000 "," 79.00 "," 68.00 ","84.00","72.00"
"2","HSQV180-04 ","0.180&#733; ","4&#733; ","500 "," 89.00 "," 78.00 ","95.00","83.00"
"3","HSQV250-04 ","0.250&#733; ","4&#733; ","250 "," 75.00 "," 65.00 ","80.00","69.00"
"4","HSQV120-06 ","0.120&#733; ","6&#733; ","500 "," 64.00 "," 56.00 ","68.00","60.00"
"5","HSQV250-06 ","0.250&#733; ","6&#733; ","250 "," 83.00 "," 74.00 ","88.00","79.00"
"6","HSQV375-06 ","0.375&#733; ","6&#733; ","100 "," 175.00 "," 166.00 ","186.00","177.00"
"7","HSQV120-08 ","0.120&#733; ","8&#733; ","500 "," 66.00 "," 58.00 ","70.00","62.00"
"8","HSQV180-08 ","0.180&#733; ","8&#733; ","250 "," 61.00 "," 54.00 ","65.00","58.00"
"9","HSQV250-08 ","0.250&#733; ","8&#733; ","250 "," 109.00 "," 94.00 ","116.00","100.00"
"10","HSQV120-12 ","0.120&#733; ","12&#733; ","250 "," 55.00 "," 50.00 ","59.00","53.00"
"11","HSQV180-12 ","0.180&#733; ","12&#733;  ","250 "," 98.00"," 88.00 ","104.00","94.00"
"12","HSQV250-12 ","0.250&#733; ","12&#733; ","125 "," 88.00"," 79.00 ","94.00","84.00"
"13","HSQV180-24 ","0.180&#733; ","24&#733; ","100 "," 211.00"," 201.00 ","225.00","214.00"
"14","HSQV250-24","0.250&#733;","24&#733;","125"," 255.00"," 238.00","272.00","253.00"
"1","SQVC250 ","0.250&#733; ","1.000&#733; ","1000 "," 24.00 ","25.00"
"2","SQVC375 ","0.375&#733; ","1.000&#733; ","1000 "," 48.00 ","50.00"
"3","SQVC500 ","0.500&#733; ","1.000&#733; ","250 "," 22.00 ","23.00"
"4","SQVC625 ","0.625&#733; ","1.000&#733; ","250 "," 24.00 ","25.00"
"5","SQVC750 ","0.750&#733; ","1.000&#733; ","250 "," 29.00 ","30.00"
"6","SQVC750BL (black) ","0.750&#733; ","1.000&#733; ","250 "," 29.00 ","30.00"
"7","SQVC1000 ","1.000&#733; ","1.000&#733; ","200 "," 35.00 ","36.00"
"8","SQVC1000BL (black) ","1.000&#733; ","1.000&#733; ","200 "," 35.00 ","36.00"
"9","SQVC2000-1250 ","2.000&#733; ","1.250&#733; ","250 "," 60.00 ","62.00"
"10","SQVC2000-1250BL (black)","2.000&#733;","1.250&#733;","250"," 60.00","62.00"
"1","PA1-Blue","Blue","6.50","5.50","6.75","5.75"
"2","PA1-Gold","Gold","7.50","6.50","7.75","6.75"
"1","Q15 ","Argon Silicone Cap Starter Kit (600&deg;F/315&deg;C) "," 42.00 ","43.00"
"2","X95 ","Argon Colored Vinyl Cap Starter Kit (350&deg;F/177&deg;C) "," 42.00 ","43.00"
"3","W88 ","Argon Yellow Vinyl Cap Starter Kit (350&deg;F/177&deg;C) "," 42.00 ","43.00"
"4","SFC ","Argon Silicone Flange Cap Starter Kit (600&ordm;F/ 315&ordm;C) "," 42.00 ","43.00"
"5","CCC ","Argon Silicone Cone Cap Starter Kit (600&ordm;F/ 315&ordm;C) "," 42.00 ","43.00"
"6","FTC ","Argon Flat Top Silicone Cap Starter Kit (600&ordm;F/ 315&ordm;C)  "," 42.00 ","43.00"
"7","PTVC","Argon Pull Tab Vinyl Cap Starter Kit (600&ordm;F/ 315&ordm;C)"," 42.00","43.00"
"1","R20 ","Argon Silicone Plug Starter Kit (600&deg;F/315&deg;C) "," 42.00 ","43.00"
"2","F23 ","Argon Silicone Flange Plug Starter Kit (600&deg;F/315&deg;C) "," 42.00 ","43.00"
"3","S33 ","Argon Silicone Pull-Plug Starter Kit (600&deg;/315&deg;C) "," 42.00 ","43.00"
"4","T44 ","Argon Green Neoprene Tapered Plug Starter Kit (275&deg;F/135&deg;C) "," 42.00 ","43.00"
